,Open,High,Low,Adj Close,RSI,EMAF,EMAM,EMAS,Target,TargetClass,TargetNextClose
1555,1405.9100341796875,1426.300048828125,1374.97998046875,1384.27001953125,29.048576551884167,1460.0264721800756,1518.2929779479311,1520.7346453630332,-21.5599365234375,0,1362.1800537109375
1556,1383.739990234375,1385.3399658203125,1347.81005859375,1362.1800537109375,26.31856579464082,1450.7077656592053,1515.2016329135351,1518.6345845464493,-28.260009765625,0,1333.949951171875
1557,1362.2099609375,1381.5,1329.719970703125,1333.949951171875,23.317949306002742,1439.587973803269,1511.612490700829,1516.188430462018,-34.1400146484375,0,1298.02001953125
1558,1332.1600341796875,1332.1600341796875,1298.02001953125,1298.02001953125,20.18043350126349,1426.105311491648,1507.382936816283,1513.2987826351205,63.3299560546875,1,1362.47998046875
1559,1299.1500244140625,1362.510009765625,1296.22998046875,1362.47998046875,36.58258966209828,1420.045756156134,1504.5135713440548,1511.301182606427,11.330078125,1,1373.780029296875
1560,1362.449951171875,1373.780029296875,1324.3800048828125,1373.780029296875,38.93930342194002,1415.6394964552524,1501.9247883332196,1509.4797103771614,-1.580078125,0,1372.3299560546875
1561,1373.9100341796875,1390.68994140625,1365.219970703125,1372.3299560546875,38.74135774878659,1411.5147783218652,1499.3585540306742,1507.6631573397776,11.3399658203125,1,1384.260009765625
1562,1372.9200439453125,1384.739990234375,1370.6800537109375,1384.260009765625,41.36862120892859,1408.9190860784136,1497.0793749363168,1506.028678563961,2.0899658203125,1,1385.22998046875
1563,1383.1400146484375,1390.0699462890625,1362.199951171875,1385.22998046875,41.586857149167066,1406.6629807822553,1494.8645354419093,1504.428695807733,-32.8699951171875,0,1351.8699951171875
1564,1384.739990234375,1384.739990234375,1350.050048828125,1351.8699951171875,36.57081412581001,1401.444601195106,1492.0329603859743,1502.4080507654742,45.3599853515625,1,1398.3399658203125
1565,1352.97998046875,1401.7900390625,1352.97998046875,1398.3399658203125,46.247253547816555,1401.148921635602,1490.177653562892,1501.0296655344125,10.929931640625,1,1409.3599853515625
1566,1398.4300537109375,1418.3800048828125,1395.6199951171875,1409.3599853515625,48.253039028387185,1401.9309277037887,1488.577303697321,1499.815497584971,13.64990234375,1,1423.7099609375
1567,1410.06005859375,1425.9300537109375,1408.5899658203125,1423.7099609375,50.81374437359691,1404.0051213450947,1487.292801860493,1498.8074772320244,6.3800048828125,1,1430.3199462890625
1568,1423.93994140625,1435.489990234375,1421.5400390625,1430.3199462890625,51.98635017268718,1406.5112951492822,1486.164626502643,1497.900357616886,8.179931640625,1,1437.0999755859375
1569,1428.9200439453125,1437.5799560546875,1417.9599609375,1437.0999755859375,53.21219429676384,1409.424502809916,1485.1930492567674,1497.0950545436283,0.4599609375,1,1436.989990234375
1570,1436.530029296875,1436.989990234375,1426.9000244140625,1436.989990234375,53.18859193175038,1412.0497873265313,1484.238533236522,1496.2989609766184,-7.1300048828125,0,1429.1500244140625
1571,1436.280029296875,1436.280029296875,1423.1400146484375,1429.1500244140625,51.4458338303214,1413.6783813348677,1483.1476716756813,1495.4095710883728,14.81005859375,1,1444.1300048828125
1572,1429.3199462890625,1445.3800048828125,1429.3199462890625,1444.1300048828125,54.49800810047803,1416.5785359584816,1482.375044610476,1494.7303715359812,3.52001953125,1,1448.030029296875
1573,1444.510009765625,1453.1199951171875,1444.510009765625,1448.030029296875,55.28212938668234,1419.573916276424,1481.6949452973352,1494.1118239566554,11.7099609375,1,1459.18994140625
1574,1447.47998046875,1464.260009765625,1442.8399658203125,1459.18994140625,57.52617107295716,1423.3468710506932,1481.2493016559274,1493.6492824659215,18.9100341796875,1,1478.25
1575,1459.3399658203125,1480.7099609375,1459.3399658203125,1478.25,61.098435157486065,1428.5757404744365,1481.1899095439287,1493.4453184597505,-19.3800048828125,0,1457.25
1576,1476.6300048828125,1476.6300048828125,1449.030029296875,1457.25,55.58019616465312,1431.306622334014,1480.7158519291972,1492.9659102682306,2.409912109375,1,1459.949951171875
1577,1457.5400390625,1468.199951171875,1446.02001953125,1459.949951171875,56.12605077829801,1434.0345584138104,1480.3046459736067,1492.5286127967559,2.489990234375,1,1462.97998046875
1578,1460.489990234375,1465.1800537109375,1454.7099609375,1462.97998046875,56.76488925543759,1436.7912652761856,1479.961583290342,1492.13724018314,11.8499755859375,1,1476.1400146484375
1579,1464.2900390625,1479.6099853515625,1464.2900390625,1476.1400146484375,59.508494798724136,1440.5387652164002,1479.8859086637697,1491.9253564012233,-8.4300537109375,0,1465.3800048828125
1580,1473.81005859375,1473.81005859375,1454.699951171875,1465.3800048828125,56.37457930492113,1442.9045975655824,1479.5986630443447,1491.5737623413768,-2.0899658203125,0,1463.2900390625
1581,1465.3800048828125,1468.949951171875,1458.7099609375,1463.2900390625,55.763429701045,1444.8460681843367,1479.2757199951993,1491.199143490001,18.4100341796875,1,1485.6700439453125
1582,1467.260009765625,1490.719970703125,1467.260009765625,1485.6700439453125,60.65690057461939,1448.7340658758583,1479.402340271439,1491.1259103834489,13.0699462890625,1,1498.3599853515625
1583,1485.2900390625,1500.8599853515625,1483.6300048828125,1498.3599853515625,63.13443189493769,1453.4603439211635,1479.7777391839168,1491.2217259459405,2.3599853515625,1,1500.7099609375
